"id","date_added","gspc","vix","tnx","wti","gold","ixic","rut"
4577,2019-04-30,2945.830078,13.12,2.509,63.91,1282.800049,8095.390137,1591.209961
4578,2019-05-01,2923.72998,14.8,2.511,63.599998,1281.400024,8049.640137,1576.380005
4579,2019-05-02,2917.52002,14.42,2.552,61.810001,1269.699951,8036.77002,1582.650024
4580,2019-05-03,2945.639893,12.87,2.531,61.939999,1279.199951,8164.0,1614.02002
4581,2019-05-06,2932.469971,15.44,2.5,62.25,1281.699951,8123.290039,1614.97998
4582,2019-05-07,2884.050049,19.32,2.448,61.400002,1283.5,7963.759765999999,1582.310059
4583,2019-05-08,2879.419922,19.4,2.482,62.119999,1279.400024,7943.319823999999,1574.969971
4584,2019-05-09,2870.719971,19.1,2.457,61.700001,1283.5,7910.589844,1570.060059
4585,2019-05-10,2881.399902,16.040001,2.455,61.66,1285.699951,7916.939941,1572.98999
4586,2019-05-13,2811.8701170000004,20.549999,2.405,61.040001000000004,1300.099976,7647.02002,1523.0
4587,2019-05-14,2834.409912,18.059998999999998,2.419,61.779999,1294.699951,7734.490234000001,1543.060059
4588,2019-05-15,2850.959961,16.440001000000002,2.379,62.02,1296.300049,7822.149901999999,1548.27002
4589,2019-05-16,2876.320068,15.29,2.405,62.869999,1285.0,7898.049805,1557.23999
4590,2019-05-17,2859.530029,15.96,2.393,62.759997999999996,1274.5,7816.279785,1535.76001
4591,2019-05-20,2840.22998,16.309998999999998,2.416,63.099998,1276.099976,7702.379883,1524.959961
4592,2019-05-21,2864.360107,14.95,2.426,62.990002000000004,1272.0,7785.720215,1545.25
4593,2019-05-22,2856.27002,14.75,2.393,61.419998,1273.599976,7750.839844,1531.630005
4594,2019-05-23,2822.23999,16.92,2.296,57.91,1284.800049,7628.279785,1501.380005
4595,2019-05-24,2826.060059,15.85,2.324,58.630001,1283.0,7637.009765999999,1514.109985
4596,2019-05-28,2802.389893,17.5,2.268,59.139998999999996,1276.5,7607.350098000001,1504.02002
4597,2019-05-29,2783.02002,17.9,2.236,58.810001,1280.599976,7547.310059,1489.949951
4598,2019-05-30,2788.860107,17.299999,2.227,56.59,1287.099976,7567.720215,1485.530029
4599,2019-05-31,2752.060059,18.709999,2.142,53.5,1305.800049,7453.149901999999,1465.48999
4600,2019-06-03,2744.449951,18.860001,2.081,53.25,1322.699951,7333.02002,1469.97998
4601,2019-06-04,2803.27002,16.969998999999998,2.119,53.48,1323.400024,7527.120117,1508.560059
4602,2019-06-05,2826.149902,16.09,2.123,51.68,1328.300049,7575.47998,1506.790039
4603,2019-06-06,2843.48999,15.93,2.124,52.59,1337.599976,7615.549805,1499.290039
4604,2019-06-07,2873.340088,16.299999,2.084,53.990002000000004,1341.199951,7742.100098000001,1514.390015
4605,2019-06-10,2886.72998,15.94,2.143,53.259997999999996,1324.699951,7823.169922,1523.560059
4606,2019-06-11,2885.719971,15.99,2.14,53.27,1326.400024,7822.569823999999,1519.109985
4607,2019-06-12,2879.840088,15.91,2.127,51.139998999999996,1331.900024,7792.720215,1519.790039
4608,2019-06-13,2891.639893,15.82,2.091,52.279999,1339.199951,7837.129883,1535.800049
4609,2019-06-14,2886.97998,15.28,2.093,52.509997999999996,1340.099976,7796.660156,1522.5
4610,2019-06-17,2889.669922,15.35,2.086,51.93,1338.699951,7845.02002,1532.75
4611,2019-06-18,2917.75,15.15,2.06,53.900002,1346.599976,7953.879883,1550.22998
4612,2019-06-19,2926.459961,14.33,2.029,53.759997999999996,1344.599976,7987.319823999999,1555.579956
4613,2019-06-20,2954.179932,14.75,2.001,56.650002,1392.900024,8051.339844,1563.48999
4614,2019-06-21,2950.459961,15.4,2.068,57.43,1396.199951,8031.709961,1549.630005
4615,2019-06-24,2945.350098,15.26,2.021,57.900002,1414.300049,8005.700195,1530.079956
4616,2019-06-25,2917.3798829999996,16.280001000000002,1.994,57.830002,1414.900024,7884.720215,1521.040039
4617,2019-06-26,2913.780029,16.209999,2.049,59.380001,1411.599976,7909.970215,1521.890015
4618,2019-06-27,2924.919922,15.82,2.005,59.43,1408.400024,7967.759765999999,1546.550049
4619,2019-06-28,2941.76001,15.08,2.0,58.470001,1409.699951,8006.240234000001,1566.569946
4620,2019-07-01,2964.330078,14.06,2.034,59.09,1385.599976,8091.160156,1566.569946
4621,2019-07-02,2973.01001,12.93,1.976,56.25,1404.599976,8109.089844,1560.540039
4622,2019-07-03,2995.820068,12.57,1.976,56.25,1404.599976,8170.22998,1572.119995
4623,2019-07-05,2990.409912,13.28,2.048,57.509997999999996,1396.699951,8161.790039,1575.619995
4624,2019-07-08,2975.949951,13.96,2.034,57.66,1397.0,8098.379883,1561.390015
4625,2019-07-09,2979.6298829999996,14.09,2.054,57.830002,1397.5,8141.72998,1562.589966
4626,2019-07-10,2993.070068,13.03,2.061,60.43,1410.099976,8202.530273,1565.050049
4627,2019-07-11,2999.909912,12.93,2.12,60.200001,1404.300049,8196.040039,1557.920044
4628,2019-07-12,3013.77002,12.39,2.106,60.209998999999996,1409.900024,8244.139648,1570.0
4629,2019-07-15,3014.300049,12.68,2.092,59.580002,1411.400024,8258.19043,1561.819946
4630,2019-07-16,3004.040039,12.86,2.122,57.619999,1409.199951,8222.799805,1562.0
4631,2019-07-17,2984.419922,13.97,2.061,56.779999,1421.300049,8185.209961,1550.780029
4632,2019-07-18,2995.110107,13.53,2.038,55.299999,1426.099976,8207.240234,1555.619995
4633,2019-07-19,2976.610107,14.45,2.048,55.630001,1425.099976,8146.490234000001,1547.900024
4634,2019-07-22,2985.030029,13.53,2.043,56.220001,1425.300049,8204.139648,1544.780029
4635,2019-07-23,3005.469971,12.61,2.074,56.77,1420.099976,8251.400391,1554.959961
4636,2019-07-24,3019.560059,12.07,2.05,55.880001,1422.800049,8321.5,1580.420044
4637,2019-07-25,3003.669922,12.74,2.074,56.02,1413.900024,8238.540039,1561.449951
4638,2019-07-26,3025.860107,12.16,2.081,56.200001,1418.5,8330.209961,1578.969971
4639,2019-07-29,3020.969971,12.83,2.055,56.869999,1419.599976,8293.330078,1569.030029
4640,2019-07-30,3013.179932,13.94,2.061,58.049999,1429.699951,8273.610352,1585.599976
4641,2019-07-31,2980.3798829999996,16.120001000000002,2.021,58.580002,1426.099976,8175.419922,1574.609985
4642,2019-08-01,2953.560059,17.870001000000002,1.894,53.950001,1420.900024,8111.120117,1550.76001
4643,2019-08-02,2932.050049,17.610001,1.855,55.66,1445.599976,8004.069823999999,1533.660034
4644,2019-08-05,2844.73999,24.59,1.735,54.689999,1464.599976,7726.040039,1487.410034
4645,2019-08-06,2881.77002,20.17,1.739,53.630001,1472.400024,7833.27002,1502.089966
4646,2019-08-07,2883.97998,19.49,1.684,51.09,1507.300049,7862.830078,1500.689941
4647,2019-08-08,2938.090088,16.91,1.716,52.540001000000004,1497.699951,8039.160156,1532.130005
4648,2019-08-09,2918.649902,17.969998999999998,1.734,54.5,1496.599976,7959.140137,1513.040039
4649,2019-08-12,2882.699951,21.09,1.639,54.93,1505.300049,7863.410156,1495.900024
4650,2019-08-13,2926.320068,17.52,1.68,57.099998,1502.199951,8016.359863,1510.579956
4651,2019-08-14,2840.600098,22.1,1.581,55.23,1515.900024,7773.939941,1467.52002
4652,2019-08-15,2847.600098,21.18,1.529,54.470001,1519.599976,7766.620117,1461.650024
4653,2019-08-16,2888.679932,18.469998999999998,1.539,54.869999,1512.5,7895.990234000001,1493.640015
4654,2019-08-19,2923.649902,16.879998999999998,1.598,56.209998999999996,1500.400024,8002.810059,1508.849976
4655,2019-08-20,2900.51001,17.5,1.561,56.34,1504.599976,7948.560059,1498.01001
4656,2019-08-21,2924.429932,15.8,1.577,55.68,1504.599976,8020.209961,1509.849976
4657,2019-08-22,2922.949951,16.68,1.61,55.349998,1497.300049,7991.390137,1506.0
4658,2019-08-23,2847.110107,19.870001000000002,1.528,54.169998,1526.599976,7751.77002,1459.48999
4659,2019-08-26,2878.3798829999996,19.32,1.545,53.639998999999996,1526.300049,7853.740234000001,1476.0
4660,2019-08-27,2869.159912,20.309998999999998,1.49,54.93,1541.0,7826.950195,1456.040039
4661,2019-08-28,2887.939941,19.35,1.466,55.779999,1537.800049,7856.879883,1472.709961
4662,2019-08-29,2924.580078,17.879998999999998,1.516,56.709998999999996,1526.5,7973.390137,1496.719971
4663,2019-08-30,2926.459961,18.98,1.506,55.099998,1519.099976,7962.879883,1494.839966
4664,2019-09-03,2906.27002,19.66,1.466,53.939999,1545.900024,7874.160156,1472.280029
4665,2019-09-04,2937.780029,17.33,1.459,56.259997999999996,1550.300049,7976.879883,1484.76001
4666,2019-09-05,2976.0,16.27,1.565,56.299999,1515.400024,8116.830078,1510.75
4667,2019-09-06,2978.709961,15.0,1.55,56.52,1506.199951,8103.069823999999,1505.170044
4668,2019-09-09,2978.429932,15.27,1.622,57.849998,1502.199951,8087.439941,1524.22998
4669,2019-09-10,2979.389893,15.2,1.702,57.400002,1490.300049,8084.160156,1541.609985
4670,2019-09-11,3000.929932,14.61,1.733,55.75,1494.400024,8169.680176000001,1575.709961
4671,2019-09-12,3009.570068,14.22,1.791,55.09,1498.699951,8194.469727,1575.069946
4672,2019-09-13,3007.389893,13.74,1.903,54.849998,1490.900024,8176.709961,1578.140015
4673,2019-09-16,2997.959961,14.67,1.841,62.900002,1503.099976,8153.540039,1584.599976
4674,2019-09-17,3005.699951,14.44,1.812,59.34,1505.099976,8186.02002,1578.290039
4675,2019-09-18,3006.72998,13.95,1.786,58.110001000000004,1507.5,8177.390137,1568.339966
4676,2019-09-19,3006.790039,14.05,1.774,58.130001,1498.400024,8182.879883,1561.469971
4677,2019-09-20,2992.070068,15.32,1.755,58.09,1507.300049,8117.669922,1559.76001
4678,2019-09-23,2991.780029,14.91,1.708,58.639998999999996,1523.699951,8112.459961,1558.25
4679,2019-09-24,2966.600098,17.049999,1.635,57.290001000000004,1532.099976,7993.629883,1533.589966
4680,2019-09-25,2984.8701170000004,15.96,1.732,56.490002000000004,1504.599976,8077.379883,1550.650024
4681,2019-09-26,2977.6201170000004,16.07,1.685,56.41,1507.5,8030.660156,1533.329956
4682,2019-09-27,2961.790039,17.219998999999998,1.675,55.91,1499.099976,7939.629883,1520.47998
4683,2019-09-30,2976.73999,16.24,1.675,54.07,1465.699951,7999.339844,1523.369995
4684,2019-10-01,2940.25,18.559998999999998,1.644,53.619999,1482.0,7908.680176000001,1493.430054
4685,2019-10-02,2887.610107,20.559998999999998,1.596,52.639998999999996,1501.0,7785.25,1479.630005
4686,2019-10-03,2910.6298829999996,19.120001000000002,1.536,52.450001,1507.099976,7872.259765999999,1486.349976
4687,2019-10-04,2952.01001,17.040001,1.515,52.810001,1506.199951,7982.470215,1500.699951
4688,2019-10-07,2938.790039,17.860001,1.553,52.75,1497.699951,7956.290039,1497.790039
4689,2019-10-08,2893.060059,20.280001000000002,1.537,52.630001,1497.199951,7823.779785,1472.599976
4690,2019-10-09,2919.399902,18.639999,1.589,52.59,1506.099976,7903.740234000001,1479.459961
4691,2019-10-10,2938.1298829999996,17.57,1.658,53.549999,1494.800049,7950.779785,1485.359985
4692,2019-10-11,2970.27002,15.58,1.752,54.700001,1482.699951,8057.040039,1511.900024
4693,2019-10-14,2966.149902,14.57,1.733,53.59,1491.699951,8048.649901999999,1505.430054
4694,2019-10-15,2995.679932,13.54,1.771,52.810001,1477.599976,8148.709961,1523.300049
4695,2019-10-16,2989.689941,13.68,1.748,53.360001000000004,1488.0,8124.180176000001,1525.060059
4696,2019-10-17,2997.949951,13.79,1.757,53.93,1492.300049,8156.850098000001,1541.839966
4697,2019-10-18,2986.199951,14.25,1.747,53.779999,1488.199951,8089.540039,1535.47998
4698,2019-10-21,3006.719971,14.0,1.792,53.310001,1482.400024,8162.990234000001,1552.410034
4699,2019-10-22,2995.98999,14.46,1.768,54.16,1481.699951,8104.299805,1550.869995
4700,2019-10-23,3004.52002,14.01,1.759,55.970001,1489.900024,8119.790039,1552.859985
4701,2019-10-24,3010.290039,13.71,1.766,56.23,1498.900024,8185.799805,1548.48999
4702,2019-10-25,3022.550049,12.65,1.801,56.66,1499.5,8243.120117,1558.709961
4703,2019-10-28,3039.419922,13.11,1.853,55.810001,1490.0,8325.990234,1571.930054
4704,2019-10-29,3036.889893,13.2,1.835,55.540001000000004,1487.0,8276.849609,1577.069946
4705,2019-10-30,3046.77002,12.33,1.798,55.060001,1493.199951,8303.980469,1572.849976
4706,2019-10-31,3037.560059,13.22,1.691,54.18,1511.400024,8292.360352,1562.449951
4707,2019-11-01,3066.909912,12.3,1.728,56.200001,1508.0,8386.400391,1589.329956
4708,2019-11-04,3078.27002,12.83,1.786,56.540001000000004,1508.0,8433.200195,1597.400024
4709,2019-11-05,3074.6201170000004,13.1,1.866,57.23,1480.800049,8434.679688,1599.609985
4710,2019-11-06,3076.780029,12.62,1.814,56.349998,1490.199951,8410.629883,1589.540039
4711,2019-11-07,3085.179932,12.73,1.926,57.150002,1464.199951,8434.519531,1593.98999
4712,2019-11-08,3093.080078,12.07,1.933,57.240002000000004,1461.300049,8475.30957,1598.859985
4713,2019-11-11,3087.01001,12.69,1.943,56.860001000000004,1455.5,8464.280273,1594.77002
4714,2019-11-12,3091.840088,12.68,1.909,56.799999,1452.099976,8486.089844,1595.119995
4715,2019-11-13,3094.040039,13.0,1.87,57.119999,1461.699951,8482.099609,1589.180054
4716,2019-11-14,3096.6298829999996,13.05,1.815,56.77,1471.800049,8479.019531,1588.790039
4717,2019-11-15,3120.459961,12.05,1.834,57.720001,1467.300049,8540.830078,1596.449951
4718,2019-11-18,3122.030029,12.46,1.808,57.049999,1470.900024,8549.94043,1592.339966
4719,2019-11-19,3120.179932,12.86,1.786,55.209998999999996,1473.300049,8570.660156,1598.290039
4720,2019-11-20,3108.459961,12.78,1.738,57.110001000000004,1473.300049,8526.730469,1591.609985
4721,2019-11-21,3103.540039,13.13,1.772,58.580002,1463.099976,8506.209961,1583.959961
4722,2019-11-22,3110.290039,12.34,1.774,57.77,1463.099976,8519.879883,1588.939941
4723,2019-11-25,3133.639893,11.87,1.764,58.009997999999996,1456.599976,8632.490234,1621.900024
4724,2019-11-26,3140.52002,11.54,1.74,58.41,1459.800049,8647.929688,1624.22998
4725,2019-11-27,3153.6298829999996,11.75,1.767,58.110001000000004,1453.400024,8705.179688,1634.099976
4726,2019-11-29,3140.97998,12.62,1.767,58.110001000000004,1453.400024,8665.469727,1624.5
4727,2019-12-02,3113.8701170000004,14.91,1.836,55.959998999999996,1462.300049,8567.990234,1607.579956
4728,2019-12-03,3093.199951,15.96,1.709,56.099998,1478.199951,8520.639648,1602.630005
4729,2019-12-04,3112.76001,14.8,1.781,58.43,1474.0,8566.669922,1613.900024
4730,2019-12-05,3117.429932,14.52,1.797,58.43,1476.900024,8570.700195,1614.829956
4731,2019-12-06,3145.909912,13.62,1.842,59.200001,1459.099976,8656.530273,1633.839966
4732,2019-12-09,3135.959961,15.86,1.829,59.02,1459.300049,8621.830078,1629.619995
4733,2019-12-10,3132.52002,15.68,1.833,59.240002000000004,1462.599976,8616.179688,1631.709961
4734,2019-12-11,3141.6298829999996,14.99,1.79,58.759997999999996,1469.400024,8654.049805,1631.930054
4735,2019-12-12,3168.570068,13.94,1.897,59.18,1466.699951,8717.320313,1644.810059
4736,2019-12-13,3168.800049,12.63,1.819,60.07,1475.599976,8734.879883,1637.97998
4737,2019-12-16,3191.449951,12.14,1.892,60.209998999999996,1475.0,8814.230469,1649.939941
4738,2019-12-17,3192.52002,12.29,1.889,60.939999,1474.599976,8823.360352,1657.560059
4739,2019-12-18,3191.139893,12.58,1.924,60.93,1472.599976,8827.740234,1661.72998
4740,2019-12-19,3205.3701170000004,12.5,1.908,61.220001,1478.199951,8887.219727,1667.089966
4741,2019-12-20,3221.219971,12.51,1.917,60.439999,1474.699951,8924.959961,1671.900024
4742,2019-12-23,3224.01001,12.61,1.935,60.52,1482.5,8945.650391,1674.140015
4743,2019-12-24,3223.3798829999996,12.67,1.935,60.52,1482.5,8952.879883,1678.0100100000002
4744,2019-12-26,3239.909912,12.65,1.905,61.68,1509.300049,9022.389648,1677.670044
4745,2019-12-27,3240.02002,13.43,1.874,61.720001,1513.800049,9006.620117,1669.030029
4746,2019-12-30,3221.290039,14.82,1.895,61.68,1514.5,8945.990234,1664.150024
4747,2019-12-31,3230.780029,13.78,1.919,61.060001,1519.5,8972.599609,1668.469971
4748,2020-01-02,3257.850098,12.47,1.882,61.18,1524.5,9092.19043,1666.77002
4749,2020-01-03,3234.850098,14.02,1.788,63.049999,1549.199951,9020.769531,1660.869995
4750,2020-01-06,3246.280029,13.85,1.811,63.27,1566.199951,9071.469727,1663.26001
4751,2020-01-07,3237.179932,13.79,1.827,62.700001,1571.800049,9068.580078,1658.310059
4752,2020-01-08,3253.050049,13.45,1.874,59.610001000000004,1557.400024,9129.240234,1663.589966
4753,2020-01-09,3274.699951,12.54,1.858,59.560001,1551.699951,9203.429688,1664.98999
4754,2020-01-10,3265.350098,12.56,1.825,59.040001000000004,1557.5,9178.860352,1657.640015
4755,2020-01-13,3288.1298829999996,12.32,1.848,58.080002,1548.400024,9273.929688,1669.609985
4756,2020-01-14,3283.149902,12.39,1.818,58.23,1542.400024,9251.330078,1675.73999
4757,2020-01-15,3289.290039,12.42,1.788,57.810001,1552.099976,9258.700195,1682.4000239999998
4758,2020-01-16,3316.810059,12.32,1.809,58.52,1549.0,9357.129883,1705.219971
4759,2020-01-17,3329.6201170000004,12.1,1.836,58.540001000000004,1558.800049,9388.94043,1699.640015
4760,2020-01-21,3320.790039,12.85,1.769,58.34,1556.400024,9370.80957,1685.9000239999998
4761,2020-01-22,3321.75,12.91,1.769,56.740002000000004,1555.300049,9383.769531,1684.459961
4762,2020-01-23,3325.540039,12.98,1.74,55.59,1564.599976,9402.480469,1685.0100100000002
4763,2020-01-24,3295.469971,14.56,1.681,54.189999,1571.099976,9314.910156,1662.22998
4764,2020-01-27,3243.6298829999996,18.23,1.605,53.139998999999996,1576.800049,9139.30957,1644.140015
4765,2020-01-28,3276.23999,16.280001000000002,1.641,53.48,1569.199951,9269.679688,1658.310059
4766,2020-01-29,3273.399902,16.389999,1.594,53.330002,1569.800049,9275.160156,1649.219971
4767,2020-01-30,3283.659912,15.49,1.558,52.139998999999996,1583.5,9298.929688,1648.219971
4768,2020-01-31,3225.52002,18.84,1.52,51.560001,1582.900024,9150.94043,1614.060059
4769,2020-02-03,3248.919922,17.969998999999998,1.52,50.110001000000004,1577.199951,9273.400391,1632.209961
4770,2020-02-04,3297.590088,16.049999,1.603,49.610001000000004,1550.400024,9467.969727,1656.77002
4771,2020-02-05,3334.689941,15.15,1.649,50.75,1557.800049,9508.679688,1681.9200440000002
4772,2020-02-06,3345.780029,14.96,1.644,50.950001,1565.099976,9572.150391,1677.459961
4773,2020-02-07,3327.709961,15.47,1.578,50.32,1568.599976,9520.509766,1656.780029
4774,2020-02-10,3352.090088,15.04,1.547,49.57,1574.699951,9628.389648,1667.670044
4775,2020-02-11,3357.75,15.18,1.59,49.939999,1565.599976,9638.94043,1677.51001
4776,2020-02-12,3379.4499509999996,13.74,1.63,51.169998,1567.400024,9725.959961,1689.380005
4777,2020-02-13,3373.9399409999996,14.15,1.617,51.419998,1575.099976,9711.969727,1693.7399899999998
4778,2020-02-14,3380.1599119999996,13.68,1.588,52.049999,1582.699951,9731.179688,1687.5799559999998
4779,2020-02-18,3370.290039,14.83,1.556,52.049999,1600.0,9732.740234,1683.52002
4780,2020-02-19,3386.149902,14.38,1.57,53.290001000000004,1607.5,9817.179688,1692.569946
4781,2020-02-20,3373.2299799999996,15.56,1.525,53.779999,1616.599976,9750.969727,1696.069946
4782,2020-02-21,3337.75,17.08,1.471,53.380001,1644.599976,9576.589844,1678.609985
4783,2020-02-24,3225.889893,25.030001000000002,1.377,51.43,1672.400024,9221.280273,1628.099976
4784,2020-02-25,3128.209961,27.85,1.33,49.900002,1646.900024,8965.610352,1571.900024
4785,2020-02-26,3116.389893,27.559998999999998,1.31,48.73,1640.0,8980.780273,1552.76001
4786,2020-02-27,2978.76001,39.16,1.299,47.09,1640.0,8566.480469,1497.869995
4787,2020-02-28,2954.219971,40.110001000000004,1.127,44.759997999999996,1564.099976,8567.370117,1476.430054
4788,2020-03-02,3090.22998,33.419998,1.088,46.75,1592.300049,8952.169922,1518.48999
4789,2020-03-03,3003.3701170000004,36.82,1.01,47.18,1642.099976,8684.089844,1486.079956
4790,2020-03-04,3130.1201170000004,31.99,0.992,46.779999,1641.099976,9018.089844,1531.199951
4791,2020-03-05,3023.939941,39.619999,0.926,45.900002,1666.400024,8738.589844,1478.819946
4792,2020-03-06,2972.3701170000004,41.939999,0.706,41.279999,1670.800049,8575.620117,1449.219971
4793,2020-03-09,2746.560059,54.459998999999996,0.499,31.129998999999998,1674.5,7950.680176000001,1313.439941
4794,2020-03-10,2882.22998,47.299999,0.748,34.360001000000004,1659.099976,8344.25,1350.900024
4795,2020-03-11,2741.3798829999996,53.900002,0.82,32.98,1641.400024,7952.049805,1264.300049
4796,2020-03-12,2480.639893,75.470001,0.849,31.5,1589.300049,7201.799805,1122.930054
4797,2020-03-13,2711.02002,57.830002,0.951,31.73,1515.699951,7874.879883,1210.130005
4798,2020-03-16,2386.1298829999996,82.690002,0.728,28.700001,1485.900024,6904.589844,1037.420044
4799,2020-03-17,2529.189941,75.910004,0.997,26.950001,1524.900024,7334.779785,1106.51001
4800,2020-03-18,2398.100098,76.449997,1.266,20.370001000000002,1477.300049,6989.839844,991.159973
4801,2020-03-19,2409.389893,72.0,1.119,25.219998999999998,1478.599976,7150.580078,1058.75
4802,2020-03-20,2304.919922,66.040001,0.938,22.43,1484.0,6879.52002,1013.8900150000001
4803,2020-03-23,2237.399902,61.59,0.764,23.360001,1567.0,6860.669922,1002.400024
4804,2020-03-24,2447.330078,61.669998,0.816,24.01,1660.199951,7417.859863,1096.540039
4805,2020-03-25,2475.560059,63.950001,0.858,24.49,1632.300049,7384.299805,1110.369995
4806,2020-03-26,2630.070068,61.0,0.811,22.6,1650.099976,7797.540039,1180.319946
4807,2020-03-27,2541.469971,65.540001,0.749,21.51,1623.900024,7502.379883,1131.98999
4808,2020-03-30,2626.649902,57.080002,0.67,20.09,1622.0,7774.149901999999,1158.319946
4809,2020-03-31,2584.590088,53.540001000000004,0.698,20.48,1583.400024,7700.100098000001,1153.099976
4810,2020-04-01,2470.5,57.060001,0.635,20.309998999999998,1578.199951,7360.580078,1071.98999
4811,2020-04-02,2526.899902,50.91,0.627,25.32,1625.699951,7487.310059,1085.810059
4812,2020-04-03,2488.649902,46.799999,0.587,28.34,1633.699951,7373.080078,1052.050049
4813,2020-04-06,2663.679932,45.240002000000004,0.676,26.08,1677.0,7913.240234000001,1138.780029
4814,2020-04-07,2659.409912,46.700001,0.736,23.629998999999998,1664.800049,7887.259765999999,1139.170044
4815,2020-04-08,2749.97998,43.349998,0.764,25.09,1665.400024,8090.899901999999,1191.660034
4816,2020-04-09,2789.820068,41.669998,0.729,22.76,1736.199951,8153.580078,1246.72998
4817,2020-04-13,2761.6298829999996,41.169998,0.749,22.41,1744.800049,8192.419922,1212.040039
4818,2020-04-14,2846.060059,37.759997999999996,0.752,20.110001,1756.699951,8515.740234,1237.329956
4819,2020-04-15,2783.360107,40.84,0.638,19.870001000000002,1727.199951,8393.179688,1183.97998
4820,2020-04-16,2799.550049,40.110001000000004,0.609,19.870001000000002,1720.4000239999998,8532.360352,1178.089966
4821,2020-04-17,2874.560059,38.150002,0.654,18.27,1689.199951,8650.139648,1229.099976
4822,2020-04-20,2823.159912,43.830002,0.626,0.0,1701.5999760000002,8560.730469,1213.349976
4823,2020-04-21,2736.560059,45.41,0.571,10.01,1678.199951,8263.230469,1185.089966
4824,2020-04-22,2799.310059,41.98,0.619,13.78,1728.699951,8495.379883,1201.52002
4825,2020-04-23,2797.800049,41.380001,0.613,16.5,1733.300049,8494.75,1214.060059
4826,2020-04-24,2836.73999,35.93,0.596,16.940001000000002,1723.5,8634.519531,1233.050049
4827,2020-04-27,2878.47998,33.290001000000004,0.656,12.78,1711.9000239999998,8730.160156,1281.880005
4828,2020-04-28,2863.389893,33.57,0.61,12.34,1710.5,8607.730469,1298.079956
4829,2020-04-29,2939.51001,31.23,0.627,15.06,1703.4000239999998,8914.709961,1360.76001
4830,2020-04-30,2912.429932,34.150002,0.622,18.84,1684.199951,8889.549805,1310.660034
4831,2020-05-01,2830.709961,37.189999,0.642,19.780001000000002,1694.5,8604.950195,1260.47998
4832,2020-05-04,2842.73999,35.970001,0.637,20.389999,1706.9000239999998,8710.709961,1263.969971
4833,2020-05-05,2868.439941,33.610001000000004,0.657,24.559998999999998,1704.4000239999998,8809.120117,1273.51001
4834,2020-05-06,2848.419922,34.119999,0.711,23.99,1684.199951,8854.389648,1263.01001
4835,2020-05-07,2881.189941,31.440001000000002,0.631,23.549999,1721.800049,8979.660156,1282.930054
4836,2020-05-08,2929.800049,27.98,0.682,24.74,1709.9000239999998,9121.320313,1329.640015
4837,2020-05-11,2930.189941,27.57,0.726,24.139999,1695.300049,9192.339844,1321.23999
4838,2020-05-12,2870.1201170000004,33.040001000000004,0.678,25.780001000000002,1704.4000239999998,9002.549805,1275.540039
4839,2020-05-13,2820.0,35.279999,0.649,25.290001,1713.9000239999998,8863.169922,1233.25
4840,2020-05-14,2852.5,32.610001000000004,0.619,27.559998999999998,1738.0999760000002,8943.719727,1237.550049
4841,2020-05-15,2863.699951,31.889999,0.64,29.43,1753.4000239999998,9014.55957,1256.98999
4842,2020-05-18,2953.909912,29.299999,0.744,31.82,1731.800049,9234.830078,1333.689941
4843,2020-05-19,2922.939941,30.530001000000002,0.711,32.5,1744.199951,9185.099609,1307.719971
4844,2020-05-20,2971.610107,27.99,0.68,33.490002000000004,1750.5999760000002,9375.780273,1346.930054
4845,2020-05-21,2948.51001,29.530001000000002,0.677,33.919998,1720.5,9284.879883,1347.560059
4846,2020-05-22,2955.449951,28.16,0.657,33.25,1734.5999760000002,9324.589844,1355.530029
4847,2020-05-26,2991.77002,28.01,0.698,34.349998,1704.800049,9340.219727,1393.069946
4848,2020-05-27,3036.1298829999996,27.620001000000002,0.68,32.810001,1710.300049,9412.360352,1436.359985
4849,2020-05-28,3029.72998,28.59,0.705,33.709998999999996,1713.300049,9368.990234,1400.670044
4850,2020-05-29,3044.310059,27.51,0.648,35.490002000000004,1736.9000239999998,9489.870117,1394.040039
4851,2020-06-01,3055.72998,28.23,0.662,35.439999,1737.800049,9552.049805,1405.369995
4852,2020-06-02,3080.820068,26.84,0.68,36.810001,1725.199951,9608.379883,1418.209961
4853,2020-06-03,3122.8701170000004,25.66,0.761,37.290001000000004,1697.800049,9682.910156,1452.089966
4854,2020-06-04,3112.350098,25.809998999999998,0.82,37.41,1718.9000239999998,9615.80957,1452.060059
4855,2020-06-05,3193.929932,24.52,0.904,39.549999,1676.199951,9814.080078,1507.150024
4856,2020-06-08,3232.389893,25.809998999999998,0.884,38.189999,1698.300049,9924.75,1536.890015
4857,2020-06-09,3207.179932,27.57,0.829,38.939999,1714.699951,9953.75,1507.050049
4858,2020-06-10,3190.139893,27.57,0.748,39.599998,1713.300049,10020.349609,1467.390015
4859,2020-06-11,3002.100098,40.790001000000004,0.653,36.34,1732.0,9492.730469,1356.219971
4860,2020-06-12,3041.310059,36.09,0.699,36.259997999999996,1729.300049,9588.80957,1387.680054
4861,2020-06-15,3066.590088,34.400002,0.702,37.119999,1720.300049,9726.019531,1419.609985
4862,2020-06-16,3124.73999,33.669998,0.756,38.380001,1729.5999760000002,9895.870117,1452.26001
4863,2020-06-17,3113.48999,33.470001,0.733,37.959998999999996,1729.199951,9910.530273,1426.530029
